,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
191748,5140481056176924928,9.836876169372058,127.71277785736177,180.8404224155881,-74.6392283963455,1.1322994
191751,5140481743371696640,10.471627202590675,118.81369039283025,180.8015674492248,-74.55956973737284,1.193758
191758,5147652036653375488,8.019885632863712,113.51738503348662,185.00927390872943,-69.86712818217917,0.9525175
191794,5147695291268741632,9.999721894131444,286.23269829590214,183.6625290633764,-70.24717918691539,0.97833633
191806,5140501637660192000,10.153101061371782,102.68481111039085,179.83283002360395,-74.58209576060612,1.1798906
191828,5140512976373788544,9.185228739011123,134.40775487761059,178.58138887538016,-75.42831454437595,1.1013432
191830,5147727486343780864,9.905582258638418,125.85010716765593,183.32652867860557,-69.90704628210771,1.1793652
191833,5147730411216570368,8.349640425720718,118.28092746452387,183.57459512945528,-69.77738207307728,0.9599714
191845,5147737867279768448,7.847409775485147,100.16208389086313,183.03807545667627,-70.125170873816,0.9369774
191853,5140522871978451456,9.255298397260358,146.5448300874596,178.74430936998465,-75.08661421677212,1.0027981
191857,5140524418166861952,8.667408469768237,184.20107319960974,178.5700638682825,-74.98426943746942,1.1089287
191875,5147782771162326784,10.314440673129585,135.7691329738749,184.05007514569567,-69.30898049451854,1.0928631
191876,5147784935825884160,10.810309461768561,101.34482523340266,184.00868164851818,-69.21325850141365,1.204422
191887,5140536336700597504,9.674251576209887,100.0306901073871,178.37544456931622,-75.04059129093339,1.1372623
191891,5147797000389646208,8.668644424912767,105.83120868720361,184.4021407850802,-68.96680290664673,1.0507584
191898,5140540391149748480,10.35073942578266,113.07319643725344,177.90198491202403,-75.11119757521278,1.1973877
191900,5147800466428388480,8.393443946310644,165.64391583153235,184.4746518346314,-68.85577748107416,1.0194578
191903,5140542555816321024,9.934676477323702,142.8343608804769,179.22411808234295,-74.91543565513801,1.0762291
191915,5140546060506577280,9.353518021442689,121.80110171421083,178.9065668635973,-74.8044834542762,1.0480413
191923,5140551180107593088,9.897681092470666,124.72322526872466,179.16402841195062,-74.72448325503369,1.0692139
191924,5147818887542980480,11.047914695805439,123.71861711831801,184.04096620653308,-68.77542659832359,1.1605129
191930,5147821597667033728,8.921919995138854,215.595714709167,183.6461559651082,-68.87163643589648,1.1107426
191952,5147840293659939328,8.389270301140584,103.94048550008954,183.00198429605967,-69.38858715171226,0.97465706
191963,5140564649125070592,10.189689726797852,125.87412538571054,177.81974527930373,-74.99532259455013,1.1823444
191969,5147858087709228416,8.984502486677957,152.6379705626232,182.44353727370444,-69.36313503831974,1.0422325
191981,5147865028376407424,9.995612580415202,104.10120234817691,183.17967808290402,-68.96036451265425,1.1615524
191993,5147873480872178176,10.301197570661891,112.05283729845556,183.23204078377225,-68.72014811156377,1.1626215
192002,5147882070806758400,9.406441492318912,131.68600296763384,182.5788916367252,-69.06583277237746,1.1339607
192013,5140589491215842560,10.673323427803624,113.0007985135836,177.6103320928814,-75.94190158678423,1.2064266
192020,5147896433176757632,8.979825666122128,144.7544528427152,182.5918608889676,-70.54513073089034,1.0413933
192033,5147908905761866752,9.448873181585451,101.8987442368,182.27089470189753,-70.1980795249408,1.0306988
192042,5140603754802633472,8.825080606008619,142.9948584223194,176.0183114657381,-76.22058355311829,0.97757053
192077,5147947491748161024,7.868358660341936,124.36568150046729,181.92487107378128,-69.73951517140434,0.9883461
192084,5140622442204969472,9.057670638175377,138.70276926447482,177.54808792422168,-75.61562219497085,1.062643
192086,5147966630122724864,8.31141093567432,105.62196335531927,181.1723563791521,-70.66664576135472,0.97084236
192095,5147972784810875776,8.55048605883901,108.92718535964507,180.59961975395723,-70.62727606310358,1.0220413
192109,5147986150749099904,9.860717337652165,171.71630536890083,180.54125531696897,-70.5877629941043,1.1206474
192113,5140635430185986176,8.8540255434824,107.78069650120943,176.26267593824738,-75.87085473301383,0.96509933
192117,5147997833060141568,8.281551675815788,130.16825954335343,180.11334776592264,-70.47076735355422,0.98026276
192134,5140650862003935488,8.101041269658047,124.0926578208277,175.8583326679481,-76.21371999679918,0.9794102
192144,5140654568560214912,8.658767552669968,117.72369680621178,175.364589287711,-76.30768116726574,0.9864559
192165,5148041293834362752,8.85279367935918,109.69352777192479,181.94248685210584,-69.70534198155828,1.1299152
192167,5148042015388878720,8.660286699381054,110.63157660758638,181.89326634122548,-69.65000896872347,1.0534286
192189,5140673642510429312,8.58822848664446,131.71078647873946,174.06104592895684,-76.32032630380898,1.0666256
192192,5148069743697317632,10.88899173301338,108.96319521406315,181.31708082793114,-69.37843983056351,1.2352448
192208,5140680750680621312,9.840996487629113,143.71550407917562,174.12461802420913,-76.12993332284587,1.1440201
192249,5148117916050746624,10.031560753667115,148.44551790851156,180.73217605222675,-69.46937573867386,1.1193295
192256,5148121729981726976,9.957388765437745,137.4672166128964,180.39021742279013,-69.55026272673629,1.1001472
192259,5148125994884400896,8.45549558820451,110.23606711393104,180.13363508850904,-69.82131864033485,0.9788618
192271,5148129667081278336,9.80880960298105,121.74186347678992,180.0453950290151,-69.73653787011922,1.1872044
192281,5148135581251410688,10.097842015015146,207.52073852720702,180.3666922848908,-69.45195081145599,0.96579075
192284,5140707585636197632,9.096135572313198,100.04860346984567,174.28178157155148,-75.87977545491239,0.977808
192303,5148161106241976064,9.970656032939399,102.18929789010465,180.09752904094736,-69.36937860580147,1.1666698
192309,5148165508583517952,10.38984803365005,141.03261126880804,179.76149922014352,-69.38338014537122,1.1987877
192314,5148168223002855936,8.63070761650022,118.76966027728346,179.80041684948952,-69.17349172695869,1.0791397
192320,5140727789162550784,10.194373837860816,117.24470611264123,177.49672829396602,-75.14511324070605,1.1266937
192327,5140733462815382272,11.315007433952907,118.75828986160293,176.7595427709884,-75.18412158094135,1.2175083
192333,5140738543760789632,9.017456112286027,138.4774516887313,176.5531084434734,-75.33678519090493,1.1041775
192337,5140740609640931584,8.30914859863243,134.84844225949567,176.09085280975202,-75.48493031975144,0.99995995
192344,5148204983627567872,9.957414988570612,108.61020791382828,183.79164594733268,-68.38951474755851,1.1837692
192365,5148224706118085632,9.391810058854535,123.83835203585885,184.1814177547737,-67.8142799581678,1.0886002
192388,5148247108667391616,9.787411346874794,100.29067217586837,183.21743521356944,-67.85700800025315,1.1492004
192420,5148279960871972096,8.698583154366126,100.10619683972543,182.12701000086585,-68.53461313064132,1.1091957
192421,5148280025296368000,9.214701373281251,104.8112672777381,182.16634447460717,-68.51633997933934,1.1114731
192435,5140795271688887808,10.81267224028123,124.46812856927187,175.27760853400613,-75.405245060439,1.1998672
192439,5140798093483231232,8.91987716068136,167.5367033918891,175.79208672735243,-75.19124690723483,1.0426884
192440,5148302737083462016,9.812345848149757,169.83573733768043,182.58692066222198,-68.17840950941415,1.0688362
192452,5148315626280405376,9.392255625012908,140.02492006487574,182.04634087404935,-68.01786145558275,1.0945444
192482,5148346442670344832,10.135797418494409,221.72494207316066,183.42638909654292,-67.47409988012886,1.0990295
192499,5140825989294672128,10.428489745121183,248.7395246529624,175.76304094479121,-74.93309738993544,1.2244415
192508,5148369669853645056,10.142877711637059,132.71863573436644,183.69732318192058,-66.84659854658223,1.1450014
192514,5140830249902667008,11.059506863955189,163.8862933559593,175.03194267234673,-74.98677283449425,1.2259331
192533,5148391320784024576,9.587521510456678,123.63240188224334,183.11423953931148,-67.58972953820302,1.0776291
192542,5148401246453452288,9.576275859652089,194.34231394677,182.9029597405632,-67.35086382722372,1.1917648
192571,5148424026959719808,10.347664964771557,131.90157382318014,182.9796453792184,-67.30777185845547,1.0969105
192590,5148433991284247168,11.111507322877145,139.67369039720717,182.72618795270202,-67.08918144058929,1.0150013
192592,5148436228962077824,8.777877132649163,173.88261693776482,182.691558635907,-66.96467609851182,1.0174408
192597,5140854615252811648,9.427951045376016,131.032280827553,174.44305811404624,-74.8414091385617,1.1246777
192630,5140870386371843584,10.80822531088426,112.41797481207014,187.09973700369738,-73.67574503180813,1.133749
192647,5140878289112162560,8.528847193875826,150.32209601531682,186.37149783032845,-74.05714503658481,0.9677267
192679,5148500339938902400,8.902803986467834,156.66091497309284,181.5153867379218,-68.29198260577655,0.9767437
192686,5140890040142702592,8.625065389717232,157.9534288907886,186.01000108198602,-73.9061786499411,1.0725517
192705,5148531057544414848,9.63667380701881,140.69695887484536,180.68779223209836,-68.77050520035708,1.1801567
192706,5148534222935874688,8.583704485245331,127.51326429486262,180.50942042050013,-68.80675143814285,1.018673
192707,5148535799188322304,9.779583861401687,137.10489494343003,180.5599292307648,-68.74912412342803,1.151844
192711,5148538655342139136,9.63685638485681,100.22613948040525,180.83289858929965,-68.54956898789965,1.1431217
192714,5148541953877019264,8.841716702594159,123.96923647977806,180.66055737406444,-68.43525797282449,1.052166
192724,5140908388243013632,8.729713391472824,143.29357801635905,186.38445857461937,-73.32044541882202,1.0188179
192732,5148554628325043072,10.297243115124097,260.2313780223479,179.7707478102456,-68.768516135927,0.94244194
192748,5148569712250227328,9.055730361765445,107.8185747648802,180.42011142315235,-68.34074359757778,1.1302757
192749,5140916802083492736,10.595965187754402,339.6984830631669,185.83258770667047,-73.61366290635812,1.2061195
192809,5160376439908114048,9.373023481700574,211.00779799584348,189.99102873267591,-58.48237777045506,0.954957
192836,5148661697565199872,8.43526859718023,101.15262403557315,181.23115823525563,-67.15279817401488,1.0229235
192880,5148679251096631040,10.084718446539586,153.5290047138702,180.72084253586638,-67.66038864152044,1.1221752
192912,5140996452252381312,8.909408471750034,100.0082031393799,183.99970127678853,-73.55137617231644,1.0709896
192917,5141002911883430656,10.92780198618879,105.86592987090484,186.57613450429992,-72.9327223990577,1.2111101
192921,5148703822604372352,9.565339640129473,123.3037439927281,179.68389935008753,-67.59147703858498,1.1533298
192925,5141005763741683072,8.831288900122697,183.68876882149894,186.19029933363748,-73.12606473859644,1.0001392
192946,5141024936475687552,9.447424828760347,124.16510216801794,185.41179975689965,-73.03291496788577,1.0629101
192948,5148726018995367296,8.27351711575091,111.34161800290417,179.95120950025196,-67.40538977749335,1.0577049
192951,5148727492168728704,9.110670065998203,183.72739648747896,179.73155486219622,-67.5165298106182,1.005949
192956,5148733578137805824,8.628614619712156,109.51444392204084,179.84516771784286,-67.19713210711333,0.9602814
192976,5148744500239640320,8.79458497249668,154.68440142200592,179.5639584298027,-70.58867618602815,1.0111942
192984,5148748176731654656,9.294335177066415,103.2229739875827,179.29079844158625,-70.64618522919321,1.0828342
192992,5141045273144958080,9.378110179996902,138.85889198403575,186.04204248892847,-72.45484215102861,1.066946
192993,5148754567643005184,9.786043764242102,134.9168721166828,179.3474762047014,-70.5532587813829,1.187664
193002,5141056921096260864,9.157533052484396,122.22196426628453,185.392152641541,-72.76301975319242,1.1259594
193015,5148774152693503872,9.360755144448024,121.92972662333858,178.67332019467912,-70.41246410125314,1.0568905
193036,5148780784123459584,9.592591281797173,114.4107869665391,179.36587215609418,-70.26027520504586,1.1419544
193040,5160521506723684352,8.50973420385694,101.02847585047998,189.8715847277952,-57.22936457286383,0.97985077
193045,5148782983146267648,9.165264641020674,128.14935104600616,179.3193926008691,-70.14820648493514,1.0991907
193048,5160524461661184896,10.170747798761205,288.65055575016413,189.67337541048784,-57.38424872788319,0.990366
193057,5148788141402442368,10.155474870240475,161.64384630945955,179.59051210604366,-69.89344858608004,1.1610355
193070,5148799510180512512,9.621842054521064,121.73092072263242,178.52502677943428,-70.28259984252942,1.072916
193078,5148804320543909632,10.047649478256098,216.45717542089915,179.02243366272907,-69.99251937421926,1.1097221
193079,5148806072890591232,9.34048966519564,262.80244555751443,178.82184320163535,-69.93346756500176,1.0752735
193087,5141101176439499904,9.576051555995758,184.0719844984732,183.88979315891135,-73.09433042728722,1.0988922
193094,5148812055780288384,9.704430686618828,167.87779657286563,178.24992633012744,-70.82566562701051,1.1794643
193130,5148827856964782464,9.122109823583582,103.55867449170725,177.96368092423512,-70.40410727362492,1.0128613
193132,5148828033058806912,8.617623690939674,103.81464156443175,177.85266997089994,-70.45708033407847,1.0837898
193138,5148834282235532416,8.8467089878929,202.20879418990597,177.28009701705503,-70.81872167797047,0.99975777
193175,5141128664230446592,8.60085916653183,114.90310688197343,183.60804296167834,-72.87739027088766,1.014164
193188,5148864729259383552,8.906823373601835,105.67156279589767,177.5578348570047,-70.36852362266566,1.0461388
193194,5141154468393464320,9.090278294729032,100.8564380826585,183.5147711855429,-73.99638815865364,1.0685577
193204,5141161035399302528,10.533814254999328,126.11445222248409,183.18998315851564,-74.08954601233688,1.1910362
193212,5141170209449445760,8.705054813661768,106.77202379323056,182.94925492769488,-73.97207264753055,1.0425739
193227,5141182613315011328,10.752844984370046,112.75180334281363,183.31402385960195,-73.70297903025471,1.2177277
193247,5141196455993894656,8.571768533862716,202.61598578893157,182.8780425251184,-73.66124937366394,0.9872589
193263,5148917467162248832,10.785057267584897,202.77670807169613,179.54223231484534,-69.35583996878881,1.1872139
193286,5148930970539609984,9.378799497188211,129.81965123330016,179.06436976439656,-69.16517127724933,1.0442619
193307,5141234801461705216,9.490986081114414,202.57124115286854,180.8739361934502,-74.35835545525757,1.1018066
193315,5148953888484956672,8.945637862647082,167.97131396282674,178.33232164352341,-69.7794823745363,1.0429325
193324,5141247205327488896,9.723688872115087,123.81785818824271,182.056708084712,-73.88769215842562,1.13414
193329,5148963062535233280,9.082540661108176,104.90533951350612,178.37964895314948,-69.48088022858593,1.081461
193353,5148982647586384256,9.990808153076461,135.19092886578642,177.29956869839768,-69.69874285841269,1.1357956
193358,5141267752451348224,10.717940708306635,100.0136092293337,181.1336557556955,-73.76145162423542,1.2192535
193370,5141273769700853888,10.858717102046871,107.86080363033207,181.1486798179872,-73.72036313902636,1.2389021
193382,5141285108414808448,9.563966236298597,183.3849194231657,183.40696714407906,-73.19280870274102,0.9305496
193387,5141287651035223296,8.703980610709465,123.6318491517716,182.9760833322218,-73.29632682267234,1.04706
193400,5141299676943625216,9.015321207145554,102.09906858492208,182.72818072896376,-73.34326391614127,1.0949221
193408,5149022199940185344,9.126749291667501,102.4103655816785,177.03022987605527,-70.83828989546504,1.170805
193437,5141321181843970304,10.094595760395922,111.4339764616444,182.993684365709,-72.8917638075808,1.1533909
193441,5141324828272145280,8.758367462314823,106.1136220338767,182.80928018553388,-72.73379124903686,1.0216904
193444,5141325687265617792,9.796738476161067,167.24297268259707,183.25460435886126,-72.62807791505286,0.9405823
193465,5136176566937779328,9.521919455416231,122.56674662826123,188.95738535548966,-75.56418432043951,1.1036873
193469,5149052470869659520,8.780634835390277,102.96174770918698,176.14550669298075,-70.48635283808049,1.0652447
193491,5149059235443062528,9.70564270306188,196.8016596715839,177.06307720861645,-70.2872377542067,1.0501118
193503,5149066730161281536,9.535389428996119,149.63675932258624,177.00195206133347,-70.08735965334832,1.1085606
193504,5141337575735290368,8.429275849600764,169.0151818400671,182.37018978719286,-72.81901120684076,1.0489597
193536,5141346543626790912,10.185780602668245,158.3330185921755,182.2672320811743,-72.58946977800274,1.1698551
193540,5141348021095516160,10.288544043190118,104.52879207205665,182.11263297929588,-72.65960884405197,1.2151089
193541,5149088956616903808,8.287465627497173,110.98202801746413,175.92860239387304,-70.19600405349816,1.0501547
193565,5149108683401607808,8.97906345190988,111.95098433462611,175.15859904362804,-70.59945437939359,1.1089144
193566,5141360390601303296,9.086187382340128,130.4879483691034,182.02180487120683,-73.18572669011854,1.0574493
193572,5149111947576738944,9.425084630383516,102.14891317840507,175.02209193999968,-70.80779686946694,1.1272326
193577,5141365505906976256,8.608298770820479,117.17105438691235,181.55315019430583,-73.13645692621354,0.97655106
193579,5141366850232111744,9.759501988956153,123.0277676972541,181.31451787328945,-73.14172135641601,1.1772118
193586,5141370114407238784,-2.3106259246461978,129.06236118526624,181.21006051810244,-73.3914341275803,1.4651031
193588,5136245870530119936,9.994092357298484,162.04120788788074,189.93524401237985,-74.51416130526346,1.1096306
193589,5136246214127510528,10.58516636519348,153.08074927293762,189.97300548493746,-74.45980678402977,1.1904125
193593,5136249100345564800,11.537632765013132,194.14532842703582,189.63900966054393,-74.45900030130345,1.2300701
193605,5149133319334013824,9.59506432136022,158.26091611356878,175.08748103854435,-70.4416794492332,1.1629715
193607,5141382621352253568,8.27013969410238,102.2706119977327,180.77830866537852,-73.26493567435405,1.0202026
193608,5141382896229908864,10.110715487804505,105.48701956487035,180.82902943794798,-73.21241253317568,1.1381931
193610,5149135071680669952,9.369457367322276,105.42250312118892,175.1855835576347,-70.36654803422577,1.0497818
193614,5149138164057138688,8.833569369219255,135.9114162742525,175.50828820951966,-70.15498096021784,0.99421597
193629,5136272056946305280,9.978085060966482,146.90034263828,189.75728067903123,-74.28776565540647,1.077589
193632,5141393994425436544,10.054706612476185,163.92577157067515,181.4449224714651,-72.82211765445939,1.153183
193646,5136278757095296256,9.645890056893599,111.22844578450639,189.80581403461602,-73.97101139263971,1.1405611
193647,5136278958958057728,8.68328772802731,158.10701644875928,189.91117178417983,-73.91065597120611,1.0373154
193653,5141403855670357888,9.386080365415893,122.7964384585483,181.20055468294703,-72.60500982228459,1.0514612
193662,5136287033496678144,9.454880077776131,132.68167227180354,189.4805921115563,-74.76795925305017,1.0714073
193664,5141405470578033152,8.795438567390413,144.3191993103996,181.00785592450478,-73.01214980271237,1.0593529
193677,5149166781423985792,9.65524280563422,292.91170501600266,176.8618949683441,-69.75038818370976,1.0407753
193686,5136300639953184000,9.90029850220963,226.84065691332856,189.06330499540508,-74.46244487050706,1.0832748
193690,5149171424283889920,10.650463817547877,184.0237897323477,177.0882903803241,-69.71017465129914,1.1460733
193693,5149172794378214272,10.143344406585314,105.98069615243325,176.8307816730197,-69.70920292285494,1.1499214
193700,5136306137511304192,10.065941582779523,102.06704523826832,188.63919437536111,-74.73521682652239,1.1598492
193701,5149178085777969280,11.237004655182599,156.88897801374728,176.74412822503626,-69.59970415509096,1.1785278
193714,5149184957725611520,10.585666697164466,145.90699710723464,175.98441160293132,-69.97439184311837,1.1584549
193715,5136314933604414336,8.571171524924551,125.91010021702967,188.43037742583803,-74.51036634277139,1.0099049
193726,5149192997904516992,10.084127149047458,131.06567489121747,176.1747048139422,-69.58987369121438,1.1622448
193764,5149211831336196352,8.407027519660964,101.72976727030998,176.6882392469779,-69.1953984935285,1.0511875
193792,5141467107653539456,9.016801981523201,114.23601144842297,185.61993976145183,-71.56040892836249,1.0560417
193802,5141473434141294208,8.208072934919663,111.49980486744232,185.29993205280982,-71.41492863373038,0.97971344
193805,5149231107149417728,8.760996488876195,222.40799051872102,176.05239798369234,-69.15616092281377,1.013504
193809,5141475289567153536,8.617589741397595,120.87675939036546,185.2592082837971,-71.76861683395512,1.020668
193819,5141481573102895232,9.926722440429316,218.05814031008467,184.77009612928506,-71.75101736023186,1.1638966
193822,5149240727876302464,9.179567347481882,111.41922957716963,175.24951784386036,-69.86453137172612,0.9730263
193827,5149244537512177920,9.341591828520631,118.79263420404098,175.79766510763562,-69.5773292452685,1.0706482
193832,5141487933950867072,8.616397960230262,108.83630392158959,184.80727750403835,-71.62300781429424,1.1017685
193836,5160958390797030784,9.464970738468672,144.46072415896273,189.9819175510568,-56.01706503593256,1.0768013
193854,5160966499695337984,9.50111777019767,147.08710984288751,189.70050201717183,-55.85465184167468,1.0434093
193881,5141507759519856640,8.982858417292842,262.22256278916296,184.19076218800603,-72.02469792752746,1.0400085
193906,5149279313862331648,9.68246810722285,104.66858475056458,175.71499214052187,-69.19912484771746,1.101635
193913,5149283746268741120,10.473893911886314,146.97642300712045,175.41446043385469,-69.19564150821735,1.1135025
193914,5141527241491464704,9.572852170589996,102.71728918568175,183.23472867743814,-72.01308705885349,1.1224718
193916,5141529023901604864,8.823408718472812,144.1046482837929,184.2821227034484,-71.8712776202761,1.1126289
193919,5141530020334031232,8.851878201870637,105.56336616418234,184.35746468178436,-71.78522751510616,1.0106144
193931,5141536415541677696,9.30190185398601,176.51632403158797,184.42861358919478,-71.63188205021186,1.0340443
193939,5141541118529592960,9.619397279908107,105.4113037532436,183.97741368070692,-71.65498859162463,1.1442795
193941,5149302747203876352,11.086567781924582,117.69241841176377,174.64999828588776,-69.17375436630152,1.3974171
193946,5149308171747134336,10.48183816491585,102.1323248772765,179.29011303482685,-68.88414116105258,1.0749111
193950,5149308206106872192,9.151679513310299,120.46886878974182,179.30830946357517,-68.88018291836482,1.1807384
193953,5141547719895568896,10.713197981534613,101.85562914098855,183.69067820435995,-71.78902769940062,1.181818
193964,5149314012902705152,10.438076992427849,101.64740110707558,179.3227749197332,-68.66126928536093,1.1373196
193977,5141560295559788672,9.16794228612391,165.01427599900384,183.01599028920145,-71.67581333765527,1.1005516
193978,5149320270670598656,8.91931991549962,181.04588026485507,179.1240236011951,-68.54803231895086,0.9524517
193989,5149327825517569280,9.600275758780956,107.50248989122314,178.60465526569544,-68.83840029390723,1.1474991
193990,5149328100395492352,10.265227070076147,195.1957405061051,178.65058568760784,-68.77834688926143,1.1313667
193991,5141570839703169152,9.234062426395301,138.32652339804426,185.03623829862372,-71.24711363450301,0.9928684
194003,5149334594386086912,11.86441568930459,128.9853320328394,178.6556099651264,-68.67767756745967,1.2358704
194005,5141576891312715008,9.822573224802163,111.12747964105709,185.13004395491814,-71.06317826710516,1.0935326
194006,5149335728257478784,10.151244948221482,115.53087205159125,178.4782502878366,-68.69731926819962,1.1771393
194020,5149342565845428352,10.745515076299696,131.5320602516044,179.32186836591706,-68.30044244403639,1.1978836
194025,5141586713902326016,9.962760506147518,116.38258232016543,184.4020362660801,-71.34782759992137,1.1276054
194046,5141599392645805184,9.399839403635852,100.31320499790847,185.25000440581908,-70.8610679413414,1.0308895
194049,5141600354718482688,10.80137688605316,193.9469363355555,185.41212201191246,-70.76574616367664,1.2015648
194063,5141606402032509440,8.38286841592942,102.19278740379033,184.86934866260103,-70.7473870775487,1.0193672
194096,5149379055888048512,9.889870115396324,112.06365739240104,177.91625185833996,-68.90352751709597,1.2344666
194107,5141635474666594432,11.055210564105817,163.59276615592455,184.23357281085703,-71.28651887864386,1.1394072
194126,5149391150515692800,10.180269510036752,121.15090107179978,177.7477692677615,-68.57602718909156,1.1798401
194148,5149404692547702400,8.905389247907959,113.34220699437654,177.33213067612894,-68.7924350141234,1.1803999
194160,5149408364744151680,9.707962543772538,237.43704419510158,177.25310887975965,-68.60779443879908,1.0782967
194164,5149409429896437888,8.593200530640264,200.86900627704668,178.3027547635383,-68.46299588068764,0.9305229
194169,5141661274534943744,10.546368844407382,126.1190512528668,183.3072641990396,-71.1902608181066,1.1845856
194172,5149417676233773312,10.115455673302847,153.1164903029702,178.29799943094525,-68.28480027658256,1.2301693
194186,5149426266168478848,9.023839987545877,218.0286393220078,177.7955928026314,-68.11152319092878,1.0959492
194204,5141687014274124544,9.66257071007199,200.56372742645578,183.23915352758294,-71.02481481486164,1.0453625
194208,5141691515399839488,8.740127029441688,304.36243985177634,182.88199490017604,-71.02867069218695,0.92854595
194210,5141679283333023104,9.11837234554909,114.64190861269996,183.96635278279058,-70.64850732976234,1.092021
194228,5149459560754543616,10.279619866041585,338.4647700344698,179.18864945065857,-67.66109924481152,1.1448174
194236,5141715189260273152,8.364362467559083,107.13193644344237,183.07515270034617,-71.99346142477384,1.0241833
194259,5149480142237880832,8.800385626500837,120.60624539578791,179.40119131909876,-67.45740262406201,1.0070286
194260,5149481791505075072,8.973310795415014,101.57003915374645,179.42217429189526,-67.39961592428098,1.0953426
194262,5141733674799465216,10.289459964881921,197.04748964602908,182.19519028519807,-72.08257296758232,1.1280098
194275,5141740615466663424,9.750463288795533,255.08969623052036,182.78572923944202,-71.92843701564026,1.1332874
194285,5149499972102186368,9.15628190351984,124.17183199792872,178.797958784783,-67.3937199363989,1.1072178
194292,5141751541863470208,8.666149138391262,151.44132829174043,182.68804995296134,-71.5833337030107,1.0491161
194307,5141759856920123264,8.509519537373833,136.19012372765482,182.00518349867485,-71.9133817671527,1.0997887
194317,5149523057551303936,11.523520707771144,130.80644786861117,177.72856200624474,-67.89476584025299,1.2118435
194379,5141794178002878464,9.4479553599622,125.08173588190128,180.94090089962782,-72.3906780559741,1.1869144
194388,5149563468898649472,9.790373885348522,105.1543626876555,177.9459106608146,-67.30709769145258,1.0993042
194389,5141801118669611136,9.210618698201866,101.93772680729909,180.8756339014514,-72.24466081766822,1.0818882
194409,5149575975843415936,10.11899252984933,163.62911759174037,177.6621856202221,-67.40720815132012,1.1095505
194417,5141818783871389440,10.925100954966634,130.69730433261932,181.39816223177382,-71.76187385866814,1.211134
194447,5141835998100309888,9.255538338237994,108.82406903864006,180.78379764207358,-71.79798756546663,1.1784611
194472,5141846267365792768,9.673084527947822,137.94488639729641,182.59436498071406,-71.45424681983359,1.2251263
194486,5141854071321993344,9.294911238834459,108.98753471704259,182.6672497351101,-71.30118794563911,1.1304188
194493,5141856815805377152,8.797248948850228,223.14409288490796,182.6086232356652,-71.12309006068622,1.0290146
194496,5149622047957068672,8.084655540307143,136.93618315700192,176.80430934860263,-68.48653324831984,0.9847088
194511,5167135279618317440,10.568865943462644,108.48805232774006,189.3339452044235,-54.53505971820066,1.1804943
194512,5149630878409844480,10.10281108276299,119.73399203436027,177.09418129651348,-68.24590999896425,1.175087
194516,5141869498844493184,8.575372974734325,113.9810593513093,181.60718676906976,-71.48911712975327,0.9988003
194539,5141881181155560576,10.245700862091013,110.90264559904938,182.55525756351358,-71.00335414034544,1.1627922
194542,5141882104572831616,9.256123294118495,142.0339610231982,182.69917779190104,-70.88282931557185,1.0706825
194551,5149650635259468672,10.832345962430495,135.408372311311,176.2099514405857,-68.177892691738,1.1936169
194558,5141889564931719424,9.671818771655861,122.68506745514289,182.38496211346015,-70.85584476031562,1.0892601
194569,5149660462144880768,9.0465933570093,105.93726238879574,175.423675177459,-68.99874415210235,1.0974312
194611,5149690290693001088,8.926164943311825,167.86822487595586,175.82260795351345,-68.61952501554576,1.0833836
194613,5141926020614103168,9.061863035751351,125.31312425755006,181.2574010900796,-71.22639541783454,1.0325298
194633,5167203449338798208,9.836760059248089,148.99759584436734,189.93088732063185,-53.616021080374914,1.1322193
194639,5141939833228898688,10.333094675769985,115.00863629325745,180.2427647432156,-71.5386939721202,1.1629715
194647,5167211489518092288,9.701838799544738,104.74666970883496,189.55006427868216,-53.56020584664984,1.1492519
194650,5149712345350118400,10.689970502466416,127.68530740790678,174.87199055611995,-68.64232296923687,1.0922298
194661,5149719084153745024,9.628278333843834,179.71781762547863,175.19769622148516,-68.25316114375119,1.041914
194693,5149734133719161216,9.77199398721693,185.40334024755919,176.5830569288263,-67.92247810729957,1.1751213
194718,5141974635349029248,11.271762227288406,100.91535458788638,180.2277082126019,-71.01134015969235,1.150074
194751,5167254400537030400,10.449926382484588,107.35495022495297,189.38443509449695,-53.81644282091128,1.1404362
194752,5141988928999923072,9.9180987704639,125.63043218015802,180.51745733009105,-74.23839276551534,1.193655
194755,5167254988946845184,8.847090125736184,118.66564009745468,189.28342962046304,-53.86978050222926,1.0165119
194757,5141991132318511104,9.109217304117681,145.51257327346258,180.16939606165238,-74.36711923321253,1.1557274
194765,5149760590717699072,8.823558708951996,184.02069761925944,175.94534487671888,-67.72265306777771,1.012703
194776,5142002264873734784,9.558493526680081,114.06067971679812,179.9439634127449,-74.05288928909454,1.0533619
194777,5142002848989254656,9.316826629985982,107.99094249192187,179.85071032935625,-74.45152787854542,1.1648121
194794,5167276012811339008,8.863346847043108,128.2678318389838,189.14657526613308,-53.62696507372984,1.0424557
194798,5149778968883263616,10.898816733280736,131.17089576154441,176.46224885041133,-67.60043670144621,1.1875687
194803,5167279345705975296,8.94559440578919,110.14749463473005,188.8614565442421,-53.799586950606795,1.0921612
194811,5167282438082359424,10.210959600602738,193.29396701247893,189.52033499031575,-53.49929392920598,1.1238213
194816,5142023116939627008,11.609145304249022,102.60843645045016,180.54491836670172,-73.7778624980335,1.243269
